job_name,instance_count,failed_instance_count,instance_fail_rate,inst_duration_mean,inst_duration_max,inst_duration_std,cpu_avg_mean,cpu_avg_max,cpu_max_mean,cpu_max_max,mem_avg_mean,mem_avg_max,mem_max_mean,mem_max_max,cpu_spike_mean,mem_spike_mean,first_start_time,last_end_time,primary_machine_id,unique_machines,job_failure,runtime_span,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,task_end_max,task_duration_mean,task_duration_max,task_fail_rate,job_span,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_id,machine_cpu_mean,machine_cpu_std,machine_cpu_max,machine_mem_mean,machine_mem_std,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_records,machine_pressure,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_runtime_mean_200,local_arrival_density_200,cx_dag,cx_pressure,cx_retry,cx_parallel,cx_span,complexity_score
j_2509118,33,0,0.0,0.06060606060606061,2,0.34815531191139565,45.0,45.0,84.0,84.0,0.02,0.02,0.02,0.02,1.1818181818181819,0.0,93118,93120,m_1067,33,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25881904510252074,0.9659258262890683,0.0,80.69090909090909,0.008396946564885497,,0.0,0.0,,0.0017394178168551875,
j_778386,4,0,0.0,2.0,3,0.816496580927726,23.5,27.0,48.75,100.0,0.02,0.02,0.02,0.02,25.25,0.0,93280,93283,m_1117,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25881904510252074,0.9659258262890683,0.0,79.28571428571429,0.00834326579261025,,0.0,0.0,,0.002609126725282781,
j_150174,12,0,0.0,0.0,0,0.0,35.083333333333336,57.0,35.083333333333336,57.0,0.02,0.02,0.02,0.02,0.0,0.0,93295,93295,m_2697,10,0,0,1.0,1.0,12.0,12.0,12.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,93292.0,93295.0,3.0,3.0,0.0,3.0,2.99999999925,0.0,999.99999,3.0,4.258096538021482,,,,,,,,,,,,,1.0,1.0,0.25881904510252074,0.9659258262890683,0.0,77.94736842105263,0.008473316485803479,0.09350361303130737,0.0,0.0,0.035524809375833,0.0,0.03337980531576716
j_2245210,155,0,0.0,5.464516129032258,35,2.611854641235985,52.9741935483871,102.0,80.2516129032258,133.0,0.030709677419354837,0.15,0.03167741935483871,0.22,27.27741935483871,0.0009677419354838711,93302,93356,m_2018,142,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2018,36.102281545863725,13.664128694755803,94.0,91.37001396864815,3.6162961797139377,98.0,42.90959646127581,33.160855191680895,7.830824150240571,6443.0,0.4510103988825081,1.0,1.0,0.25881904510252074,0.9659258262890683,0.0,76.60344827586206,0.008613008613008613,,0.9325008717196808,0.0,,0.04696428105509006,
j_72934,4,0,0.0,8.5,16,5.0,47.25,65.0,88.5,96.0,0.05,0.06,0.1075,0.12,41.25,0.0575,93663,93679,m_1009,3,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,76.22033898305085,0.008315715292459478,,0.0,0.0,,0.0139153425348415,
j_434936,1,0,0.0,1.0,1,,50.0,50.0,50.0,50.0,0.02,0.02,0.02,0.02,0.0,0.0,93756,93757,m_855,1,0,1,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,10.0,10.0,10.0,0.05,0.05,0.05,0.5,0.0,93757.0,1.0,3.0,0.0,93757.0,1.0665756522109999e-05,0.9999999996666666,199.99999600000007,12.0,9.079441541679836,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,75.21666666666667,0.008347245409015025,0.3343480692861519,0.0,0.0,0.0,0.0008697089084275937,0.10043487712210972
j_431792,417,0,0.0,42.11990407673861,184,65.75453342071093,62.45323741007194,169.0,245.11750599520383,842.0,0.3069064748201439,1.75,0.3345323741007194,1.78,182.6642685851319,0.027625899280575544,93914,94098,m_244,383,0,184,10.0,10.0,417.0,213.0,41.7,6.0,0.9,5.0,0.5,50.0,50.0,500.0,0.35300000000000004,0.49,3.5300000000000002,176.5,93914.0,94098.0,84.8,184.0,0.0,184.0,2.25405405404187,0.089999999991,141.64305908882983,1104.0,19.433376705323127,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,74.0,0.008303838823849713,0.8515663730361253,0.0,0.0,0.02668277397442189,0.16002643915067724,0.28347629387960244
j_1747748,3,0,0.0,0.0,0,0.0,68.0,82.0,86.33333333333333,100.0,0.02,0.02,0.006666666666666667,0.02,18.333333333333332,-0.013333333333333334,94288,94288,m_1342,3,0,0,2.0,2.0,3.0,2.0,1.5,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,94288.0,94288.0,0.0,0.0,0.0,0.0,2.9999999969999998,0.249999999875,249.99999875,0.0,5.484906649788,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,75.7741935483871,0.008031088082901554,0.1547874278323959,0.0,0.0,0.03552480934916273,0.0,0.051764949752093184
j_253982,1,0,0.0,1.0,1,,42.0,42.0,65.0,65.0,0.02,0.02,0.02,0.02,23.0,0.0,94329,94330,m_3533,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,94327.0,94331.0,4.0,4.0,0.0,4.0,0.19999999996,0.0,999.99999,4.0,2.386294361119891,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,74.57142857142857,0.008117510630073444,0.0,0.0,0.0,0.0023351402359793032,0.0008697089084275937,0.00048072737166103454
j_2054823,4,0,0.0,3.0,3,0.0,19.5,23.0,31.5,34.0,0.02,0.02,0.02,0.02,12.0,0.0,94346,94349,m_174,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,73.421875,0.008228336333247621,,0.0,0.0,,0.002609126725282781,
j_1055665,25,0,0.0,0.04,1,0.19999999999999998,66.04,90.0,66.04,90.0,0.02,0.02,0.02,0.02,0.0,0.0,94510,94513,m_1346,24,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,72.33846153846154,0.008184336439184085,,0.0,0.0,,0.002609126725282781,
j_2459702,25,0,0.0,0.24,1,0.4358898943540674,82.72,100.0,82.72,100.0,0.02,0.02,0.02,0.02,0.0,-0.0008,94513,94517,m_3155,23,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,71.28787878787878,0.008307111390811832,,0.0,0.0,,0.003478835633710375,
j_2083190,2,0,0.0,1.0,1,0.0,72.5,100.0,84.5,100.0,0.02,0.02,0.01,0.02,12.0,-0.01,94546,94547,m_2794,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,70.28358208955224,0.008398094760591626,,0.0,0.0,,0.0008697089084275937,
j_2080746,4,0,0.0,5.25,7,1.707825127659933,71.5,82.0,96.0,101.0,0.0675,0.09,0.0925,0.14,24.5,0.025,94582,94589,m_2946,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,69.26470588235294,0.008485150985774894,,0.0,0.0,,0.006087962358993156,
j_604051,3,0,0.0,0.6666666666666666,2,1.1547005383792517,24.666666666666668,40.0,29.333333333333332,40.0,0.02,0.02,0.02,0.02,4.666666666666667,0.0,94800,94808,m_2735,3,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,68.3623188405797,0.008381924198250729,,0.0,0.0,,0.00695767126742075,
j_200738,252,0,0.0,176.1706349206349,391,66.0118202230254,25.4484126984127,162.0,421.0357142857143,861.0,0.35468253968253965,1.24,0.669404761904762,2.65,395.58730158730157,0.31472222222222224,94800,95191,m_1456,237,0,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,67.5,0.008503401360544218,,0.0,0.0,,0.34005618319518915,
j_2175403,20,0,0.0,64.45,161,53.604276145216545,82.65,117.0,239.0,359.0,0.094,0.21,0.1985,0.53,156.35,0.10450000000000001,94809,94970,m_3670,17,0,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,72.05633802816901,0.008615459288921247,,0.0,0.0,,0.1400231342568426,
j_1862814,1374,0,0.0,50.922852983988356,142,17.433628636656824,87.4155749636099,131.0,202.636826783115,300.0,0.12473071324599709,0.15,0.13770014556040758,0.17,115.2212518195051,0.01296943231441048,94837,95005,m_14,1057,0,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,73.29166666666667,0.008707219736364735,,0.0,0.0,,0.14611109661583574,
j_1256661,2,0,0.0,0.0,0,0.0,65.5,86.0,65.5,86.0,0.02,0.02,0.0,0.0,0.0,-0.02,94863,94863,m_1066,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,74.58904109589041,0.008800482218203738,,0.0,0.0,,0.0,
j_2498934,1,0,0.0,1.0,1,,84.0,84.0,88.0,88.0,0.1,0.1,0.17,0.17,4.0,0.07,95086,95087,m_3809,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,73.58108108108108,0.008687485325193707,,0.0,0.0,,0.0008697089084275937,
j_542839,17,0,0.0,23.058823529411764,25,2.1056646289026575,56.470588235294116,95.0,79.23529411764706,119.0,0.03,0.18,0.03058823529411765,0.18,22.764705882352942,0.000588235294117647,95209,95234,m_1039,15,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,72.61333333333333,0.008679550977896076,,0.0,0.0,,0.021742722710689843,
j_1034349,50,0,0.0,1.0,1,0.0,74.12,89.0,79.46,150.0,0.1076,0.32,0.0616,0.26,5.34,-0.046,95346,95347,m_1244,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,71.98684210526316,0.008658008658008658,,0.0,0.0,,0.0008697089084275937,
j_2045506,331,0,0.0,5.661631419939577,66,8.543667284236733,73.51057401812689,107.0,100.74018126888218,200.0,0.03706948640483384,0.21,0.04054380664652568,0.3,27.229607250755286,0.003474320241691843,95410,95660,m_3772,322,0,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,71.06493506493507,0.008708437005202444,,0.0,0.0,,0.21742722710689844,
j_1093312,447,0,0.0,32.81208053691275,81,32.65495020691228,77.51454138702461,233.0,257.54586129753915,843.0,0.48894854586129755,1.36,0.6359955257270694,1.99,180.03131991051455,0.1470469798657718,95621,95775,m_1264,433,0,154,5.0,5.0,447.0,228.0,89.4,3.0,1.2,2.0,0.4,50.0,50.0,250.0,0.298,0.59,1.49,74.5,95694.0,95775.0,61.8,81.0,0.0,81.0,5.4512195121286435,0.239999999952,167.78523433629115,243.0,12.89655270164304,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,73.35897435897436,0.008615928421517729,0.5250272389137278,0.0,0.0,0.06458022531948475,0.13393517189784943,0.18728548125671848
j_517688,8,0,0.0,3.375,5,1.685018016012207,47.875,114.0,118.375,241.0,0.5287499999999999,1.4,0.6525,1.68,70.5,0.12375,95811,95816,m_1192,8,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,74.37974683544304,0.008547008547008548,,0.0,0.0,,0.004348544542137968,
j_1407248,3,0,0.0,0.3333333333333333,1,0.5773502691896258,22.666666666666668,28.0,22.666666666666668,28.0,0.02,0.02,0.02,0.02,0.0,0.0,95845,96836,m_2383,3,0,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,73.5125,0.008623477417268512,,0.0,0.0,,0.8618815282517454,
j_1249981,1,0,0.0,1.0,1,,28.0,28.0,28.0,28.0,0.02,0.02,0.02,0.02,0.0,0.0,96274,96275,m_2012,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2012,36.86460600783631,16.54480953078822,94.0,88.27615730663184,5.391756765894182,98.0,49.27947757945146,35.909628500943256,12.09055289508054,6891.0,0.45743772069849564,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,84.8395061728395,0.008345353389655882,,0.9457898850352976,0.0,,0.0008697089084275937,
j_1468047,1159,0,0.0,49.32959447799828,130,14.553934440342461,80.25539257981018,164.0,370.5099223468507,779.0,1.7108714408973251,2.89,2.057713546160483,3.16,290.25452976704054,0.3468421052631579,96542,96672,m_1087,1127,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,83.8170731707317,0.008221375576498897,,0.0,0.0,,0.11306215809558719,
j_2242093,1263,0,0.0,16.558194774346795,29,3.300755410355347,38.405384006334124,80.0,75.87252573238321,106.0,0.044813935075217734,0.06,0.05365795724465558,0.07,37.46714172604909,0.008844022169437846,96615,96648,m_1275,1258,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,84.37349397590361,0.008261172489300288,,0.0,0.0,,0.028700393978110594,
j_2419577,523,0,0.0,19.466539196940726,67,22.901344488461984,63.81835564053537,129.0,376.78393881453155,758.0,0.09982791586998088,0.37,0.13636711281070746,0.41,312.96558317399615,0.036539196940726576,96652,96719,m_1386,509,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,83.76190476190476,0.008330027766759222,,0.0,0.0,,0.05827049686464878,
j_492323,1,0,0.0,2.0,2,,56.0,56.0,58.0,58.0,0.03,0.03,0.03,0.03,2.0,0.0,96831,96833,m_1683,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,83.56470588235294,0.008282178700185132,,0.0,0.0,,0.0017394178168551875,
j_1757714,3,0,0.0,1.0,1,0.0,60.333333333333336,93.0,61.666666666666664,93.0,0.11,0.29,0.09666666666666666,0.29,1.3333333333333333,-0.013333333333333334,96999,97000,m_1381,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,82.61627906976744,0.008244655354232576,,0.0,0.0,,0.0008697089084275937,
j_754874,2,0,0.0,1.0,1,0.0,66.5,69.0,89.0,94.0,0.02,0.02,0.02,0.02,22.5,0.0,97192,97193,m_1878,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.0,81.67816091954023,0.008189006024096387,,0.0,0.0,,0.0008697089084275937,
j_2398606,2,0,0.0,0.0,0,0.0,63.0,89.0,64.5,92.0,0.02,0.02,0.01,0.02,1.5,-0.01,97215,97215,m_249,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,80.76136363636364,0.008265239034469804,,0.0,0.0,,0.0,
j_2436290,8,0,0.0,15.75,19,3.3273756282434612,5.5,22.0,57.125,96.0,0.1675,0.32,0.17625,0.33,51.625,0.008749999999999994,97233,97252,m_1194,8,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,79.85393258426966,0.008345053914674168,,0.0,0.0,,0.01652446926012428,
j_989338,3,0,0.0,19.333333333333332,20,1.1547005383792517,75.0,77.0,96.33333333333333,100.0,0.15666666666666665,0.17,0.18000000000000002,0.18,21.333333333333332,0.023333333333333327,97317,97337,m_418,3,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,79.17777777777778,0.008372871895060006,,0.0,0.0,,0.017394178168551874,
j_2432015,6,0,0.0,3.3333333333333335,11,3.9327683210007,43.166666666666664,68.0,55.166666666666664,99.0,0.17666666666666667,0.48,0.2816666666666667,0.58,12.0,0.105,97331,97342,m_122,6,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,78.52747252747253,0.008454891758803307,,0.0,0.0,,0.00956679799270353,
j_1104690,1,0,0.0,5.0,5,,27.0,27.0,59.0,59.0,0.02,0.02,0.02,0.02,32.0,0.0,97380,97385,m_1500,1,0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,97378.0,97385.0,7.0,7.0,0.0,7.0,0.124999999984375,0.0,999.99999,7.0,2.386294361119891,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,77.79347826086956,0.008509064002959674,0.0,0.0,0.0,0.0014461312412252937,0.004348544542137968,0.0008692013675044893
j_2293391,6,0,0.0,6.333333333333333,15,4.676180777800049,72.16666666666667,91.0,91.0,101.0,0.041666666666666664,0.05,0.051666666666666666,0.06,18.833333333333332,0.01,97422,97457,m_2102,6,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2102,33.61880614314691,12.662541694856424,96.0,90.11156186612575,4.4022510307260205,98.0,42.19562735439003,31.55292379020574,6.269776876267748,6902.0,0.43333381628513473,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,77.01075268817205,0.008568269762299614,,0.8959530920633415,0.0,,0.03043981179496578,
j_1443845,38,0,0.0,1.736842105263158,41,6.56231753116236,74.97368421052632,100.0,77.94736842105263,100.0,0.020263157894736844,0.03,0.020263157894736844,0.03,2.973684210526316,0.0,97507,97553,m_1736,31,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,76.56382978723404,0.00859310723100832,,0.0,0.0,,0.04000660978766931,
j_92051,2,0,0.0,0.0,0,0.0,72.0,90.0,72.0,90.0,0.02,0.02,0.0,0.0,0.0,-0.02,97579,97579,m_1537,2,0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,97579.0,97579.0,0.0,0.0,0.0,0.0,1.9999999979999998,0.249999999875,249.99999875,0.0,5.19722457733622,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,76.2421052631579,0.008627735900463174,0.14041661797304292,0.0,0.0,0.023671356093777025,0.0,0.04567568880597943
j_438270,1,0,0.0,1.0,1,,83.0,83.0,85.0,85.0,0.04,0.04,0.06,0.06,2.0,0.019999999999999997,97581,97582,m_3658,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,75.44791666666667,0.008716970852628712,,0.0,0.0,,0.0008697089084275937,
j_515841,42,0,0.0,45.19047619047619,159,52.52791968190988,112.52380952380952,146.0,504.3809523809524,704.0,0.17404761904761906,0.51,0.23119047619047622,0.57,391.85714285714283,0.05714285714285714,97592,97751,m_2235,40,0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2235,39.97195253505933,12.62628499010144,88.0,92.28309446756049,2.8747743025946835,98.0,43.43718754815842,37.875866851595006,11.593619972260749,6489.0,0.47949555658293513,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,74.68041237113403,0.008798984034833092,,0.9913962640488508,0.0,,0.1382837164399874,
j_2344976,1,0,0.0,1.0,1,,98.0,98.0,103.0,103.0,0.04,0.04,0.06,0.06,5.0,0.019999999999999997,97597,97598,m_2877,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,75.54081632653062,0.008885665064829086,,0.0,0.0,,0.0008697089084275937,
j_1299923,1,0,0.0,1.0,1,,83.0,83.0,90.0,90.0,0.04,0.04,0.06,0.06,7.0,0.019999999999999997,97646,97647,m_246,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,74.78787878787878,0.008936631160859361,,0.0,0.0,,0.0008697089084275937,
j_349852,1,0,0.0,1.0,1,,68.0,68.0,96.0,96.0,0.04,0.04,0.06,0.06,28.0,0.019999999999999997,97652,97653,m_2406,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97652.0,97653.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,74.05,0.009022013713460845,0.0,0.0,0.0,0.005891176213661826,0.0008697089084275937,0.001014132768313413
j_527277,2,0,0.0,3.0,3,0.0,74.5,87.0,89.5,90.0,0.025,0.03,0.03,0.04,15.0,0.005000000000000001,97697,97706,m_3186,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,73.32673267326733,0.009075388624314853,,0.0,0.0,,0.007827380175848343,
j_1881278,1,0,0.0,1.0,1,,82.0,82.0,87.0,87.0,0.04,0.04,0.06,0.06,5.0,0.019999999999999997,97703,97704,m_2631,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,72.69607843137256,0.00916030534351145,,0.0,0.0,,0.0008697089084275937,
j_37389,1864,0,0.0,35.1931330472103,219,27.27371125963353,17.983905579399142,133.0,125.50590128755364,772.0,0.07631437768240343,0.78,0.09449570815450645,1.37,107.5219957081545,0.018181330472103,97724,97943,m_1699,1612,0,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,72.0,0.009232699892434564,,0.0,0.0,,0.190466250945643,
j_1958486,1,0,0.0,1.0,1,,86.0,86.0,91.0,91.0,0.02,0.02,0.02,0.02,5.0,0.0,97725,97726,m_1421,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,73.41346153846153,0.009321502195930805,,0.0,0.0,,0.0008697089084275937,
j_1994842,1,0,0.0,1.0,1,,84.0,84.0,86.0,86.0,0.15,0.15,0.15,0.15,2.0,0.0,97770,97771,m_630,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,72.72380952380952,0.009373326191751474,,0.0,0.0,,0.0008697089084275937,
j_1187622,1,0,0.0,1.0,1,,96.0,96.0,96.0,96.0,0.02,0.02,0.02,0.02,0.0,0.0,97785,97786,m_3905,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97783.0,97786.0,3.0,3.0,0.0,3.0,0.2499999999375,0.0,499.9999975,3.0,2.386294361119891,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,72.04716981132076,0.009449942052242134,0.0,0.0,0.0,0.0029278128990745584,0.0008697089084275937,0.0005696282711253228
j_1613734,1,0,0.0,3.0,3,,28.0,28.0,75.0,75.0,0.04,0.04,0.06,0.06,47.0,0.019999999999999997,97878,97881,m_2009,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2009,30.399796541200406,12.798693836172772,83.0,90.1649469553844,4.350885121217129,98.0,39.88231797703822,28.445301555006537,3.1771544833599767,6881.0,0.4124729932664826,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,71.38317757009345,0.009460654288240495,,0.8528216350107278,0.0,,0.002609126725282781,
j_626664,1,0,0.0,1.0,1,,76.0,76.0,82.0,82.0,0.03,0.03,0.06,0.06,6.0,0.03,97898,97899,m_571,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97898.0,97899.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,70.75,0.009532215357458075,0.0,0.0,0.0,0.005891176213661826,0.0008697089084275937,0.001014132768313413
j_2170116,2,0,0.0,0.0,0,0.0,63.5,79.0,63.5,79.0,0.02,0.02,0.02,0.02,0.0,0.0,97899,97902,m_3009,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,70.11009174311927,0.009619627570382138,,0.0,0.0,,0.002609126725282781,
j_1790177,1,0,0.0,1.0,1,,56.0,56.0,85.0,85.0,0.05,0.05,0.06,0.06,29.0,0.009999999999999995,97919,97920,m_3043,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,69.5,0.009690776143071095,,0.0,0.0,,0.0008697089084275937,
j_497990,1,0,0.0,1.0,1,,75.0,75.0,89.0,89.0,0.04,0.04,0.06,0.06,14.0,0.019999999999999997,97943,97944,m_240,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97943.0,97944.0,1.0,1.0,0.0,1.0,0.49999999975,0.0,499.9999975,1.0,2.386294361119891,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,68.88288288288288,0.009758241758241758,0.0,0.0,0.0,0.005891176213661826,0.0008697089084275937,0.001014132768313413
j_937547,1,0,0.0,1.0,1,,85.0,85.0,86.0,86.0,0.15,0.15,0.17,0.17,1.0,0.020000000000000018,97960,97961,m_350,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0,68.27678571428571,0.009831460674157303,,0.0,0.0,,0.0008697089084275937,
